3000 5
"EngG",0,1,0,-0.00664068848571666,-1.09494460292878,6.1
"EngM",0,1,0,-1.3996452654263,-0.711482316772485,6.1
"EngD",0,0,0,-0.701642972027503,-0.711482316772485,6.1
"EngI",0,0,0,-1.44964542970989,-0.903213459850631,6.1
"EngH",0,0,1,-1.36164514057078,-0.711482316772485,2
"EngN",1,0,1,1.64036472301546,1.30169468554804,6.1
"EngM",0,0,1,0.333360428642638,1.20582911400897,6.1
"EngA",1,0,1,0.140359794508013,-0.0404233159989757,6.1
"EngM",0,0,1,-0.982643895301232,0.247173398618243,6.1
"EngG",0,0,0,0.600361305916965,0.630635684774534,6.1
"EngN",0,0,0,-1.49264557099377,1.30169468554804,6.1
"EngA",0,0,0,-1.13764440458034,0.630635684774534,6.1
"EngM",0,0,0,0.387360606068907,-0.711482316772485,6.1
"EngM",0,0,0,-1.57664584699018,0.247173398618243,6.1
"EngL",0,0,0,-1.53264570242063,0.247173398618243,6.1
"EngC",0,0,0,-1.29164491057377,0.247173398618243,6.1
"EngI",0,0,0,-0.0866409513394485,-0.903213459850631,6.1
"EngC",0,0,0,-0.254641503332282,-0.711482316772485,6.1
"EngE",0,0,0,-0.471642216323027,-0.711482316772485,6.1
"EngM",0,1,0,-1.51164563342153,-1.67013803216321,3.3
"EngL",1,0,0,-0.10664101705288,0.247173398618243,6.1
"EngM",0,0,1,-0.69964296545616,0.247173398618243,6.1
"EngM",0,1,0,-1.12764437172362,0.247173398618243,6.1
"EngN",0,0,1,-1.07464419758302,-0.328020030616194,6.1
"EngN",0,1,0,0.958362482187409,1.30169468554804,6.1
"EngM",0,0,0,-0.736643087026011,1.20582911400897,6.1
"EngJ",0,0,0,-1.03464406615616,0.630635684774534,6.1
"EngM",0,0,0,-0.351641822042431,0.247173398618243,6.1
"EngE",0,0,0,-0.612642679602727,0.726501256313607,6.1
"EngK",0,0,0,-0.542642449605714,-0.711482316772485,6.1
"EngM",0,0,0,-0.192641299620642,0.247173398618243,6.1
"EngM",0,0,0,-0.39964197975467,0.247173398618243,6.1
"EngN",0,0,0,-0.0566408527692984,-0.328020030616194,6.1
"EngM",0,0,0,-0.554642489033773,0.247173398618243,1.8
"EngJ",0,0,0,0.373360560069504,0.343038970157315,6.1
"EngF",1,0,0,1.3253636880289,0.343038970157315,6.1
"EngC",0,0,0,0.145359810936371,-0.711482316772485,6.1
"EngH",0,0,0,0.642361443915173,0.247173398618243,6.1
"EngL",0,0,0,-0.524642390463624,0.247173398618243,3.8
"EngM",0,0,1,-0.994643934729292,1.20582911400897,2.3
"EngC",0,0,0,1.00036262018562,1.20582911400897,6.1
"EngF",0,0,0,-0.53464242332034,0.822366827852679,5.9
"EngN",0,0,0,-0.662642843886309,-0.328020030616194,6.1
"EngP",1,0,1,-0.0996409940531793,-0.232154459077121,4.2
"EngI",0,0,0,-0.629642735459145,0.0554422555400971,6.1
"EngE",1,0,0,0.148359820793386,-0.232154459077121,2
"EngJ",1,0,0,1.480364197308,1.30169468554804,2
"EngM",0,0,0,-0.549642472605415,1.20582911400897,6.1
"EngC",0,0,0,-0.374641897612879,1.20582911400897,6.1
"EngN",0,0,0,-0.637642761744518,-0.999079031389704,6.1
"EngK",0,0,0,0.958362482187409,0.247173398618243,2
"EngN",0,1,0,-1.49964559399347,-0.999079031389704,6.1
"EngF",0,1,0,-1.35464511757108,0.822366827852679,6.1
"EngD",0,1,0,1.50836428930681,1.20582911400897,6.1
"EngG",1,0,1,0.75036179876771,0.0554422555400971,6.1
"EngC",0,0,1,-1.45164543628123,-0.711482316772485,6.1
"EngJ",1,1,0,-0.99964395115765,-0.999079031389704,6.1
"EngN",0,1,0,-1.37264517671317,0.343038970157315,6.1
"EngJ",0,1,0,-0.94464377044571,0.343038970157315,6.1
"EngF",0,0,1,-1.14464442758004,1.30169468554804,6.1
"EngD",0,0,1,0.617361361773383,-0.711482316772485,6.1
"EngM",0,1,0,0.583361250060547,0.247173398618243,6.1
"EngP",0,1,0,0.528361069348607,0.247173398618243,6.1
"EngA",0,0,0,-1.40964529828302,-0.328020030616194,6.1
"EngL",0,0,0,1.86736546886293,1.20582911400897,6.1
"EngA",0,0,0,-1.39164523914093,-0.328020030616194,6.1
"EngN",0,0,0,-0.0776409217684035,-0.999079031389704,6.1
"EngJ",1,0,0,-1.06964418115466,-0.999079031389704,6.1
"EngL",1,0,0,-1.49464557756511,0.247173398618243,6.1
"EngN",0,0,0,-0.989643918300934,-0.0404233159989757,6.1
"EngC",0,0,0,0.320360385928907,1.20582911400897,6.1
"EngN",0,0,0,-1.37464518328451,-0.328020030616194,6.1
"EngM",0,0,0,-0.77964322830989,1.20582911400897,6.1
"EngF",0,0,0,-0.916643678446905,-0.136288887538048,6.1
"EngM",0,0,0,-0.439642111181535,0.247173398618243,6.1
"EngF",0,0,0,-1.14664443415138,0.822366827852679,6.1
"EngB",1,0,0,-1.59964592256063,0.0554422555400971,6.1
"EngL",0,0,0,0.873362202905321,1.20582911400897,6.1
"EngH",1,0,0,-0.751643136311084,1.20582911400897,6.1
"EngD",1,0,0,-0.0996409940531793,1.20582911400897,6.1
"EngD",1,0,0,0.200359991648311,1.20582911400897,6.1
"EngM",0,0,0,1.04836277789786,1.20582911400897,6.1
"EngP",1,0,0,-1.2446447561472,0.726501256313607,6.1
"EngL",0,0,0,-1.0226440267281,1.20582911400897,6.1
"EngA",0,0,0,-0.879643556877054,-0.328020030616194,6.1
"EngF",0,0,0,-1.10264428958183,0.343038970157315,6.1
"EngA",0,0,0,-0.334641766186013,-0.328020030616194,6.1
"EngJ",1,0,0,0.153359837221744,-0.328020030616194,6.1
"EngJ",0,0,0,-0.0746409119113885,-0.999079031389704,6.1
"EngJ",1,0,0,0.437360770352489,-0.328020030616194,6.1
"EngF",0,0,0,1.29836359931577,0.343038970157315,6.1
"EngD",1,0,0,0.45736083606592,1.20582911400897,6.1
"EngO",0,0,0,-0.684642916171085,0.918232399391752,6.1
"EngD",0,0,0,-1.52164566627824,-1.67013803216321,6.1
"EngF",0,0,0,0.563361184347114,-0.136288887538048,6.1
"EngL",0,0,0,-1.22464469043377,-0.711482316772485,6.1
"EngC",0,0,0,0.458360839351592,1.20582911400897,6.1
"EngH",0,0,0,-0.571642544890191,-0.711482316772485,6.1
"EngH",0,0,0,0.450360813066219,1.20582911400897,6.1
"EngH",0,0,0,-1.19964460829198,0.247173398618243,6.1
"EngM",0,0,0,0.142359801079356,0.247173398618243,6.1
"EngM",0,0,0,-0.4126420224684,0.247173398618243,6.1
"EngH",0,0,0,-1.55964579113377,-0.711482316772485,6.1
"EngH",0,0,0,-0.567642531747505,1.20582911400897,6.1
"EngA",0,0,0,-0.584642587603921,0.630635684774534,6.1
"EngN",0,0,0,-0.0746409119113885,1.30169468554804,6.1
"EngN",0,0,0,-0.329641749757655,-0.328020030616194,6.1
"EngF",0,0,0,0.0153593837990592,0.822366827852679,6.1
"EngI",0,0,0,-0.429642078324818,0.822366827852679,6.1
"EngN",0,0,0,0.107359686080848,1.30169468554804,6.1
"EngN",0,0,0,-0.774643211881532,1.30169468554804,6.1
"EngA",0,0,0,-1.5796458568472,-0.328020030616194,6.1
"EngN",0,0,0,-0.159641191193477,-0.328020030616194,6.1
"EngN",0,0,0,-1.59964592256063,-0.328020030616194,6.1
"EngM",0,0,0,-0.141641132051388,0.247173398618243,6.1
"EngM",0,0,0,-0.347641808899745,0.247173398618243,6.1
"EngC",0,0,0,-0.647642794601235,-0.711482316772485,6.1
"EngN",0,0,0,-1.16964450972183,-0.328020030616194,6.1
"EngN",0,0,0,-0.99964395115765,-0.999079031389704,6.1
"EngG",0,1,0,0.19335996864861,-0.232154459077121,6.1
"EngH",0,0,1,-0.952643796731083,1.20582911400897,6.1
"EngC",0,1,0,-1.36164514057078,0.247173398618243,6.1
"EngM",0,0,0,0.798361956479949,1.20582911400897,6.1
"EngM",0,0,0,-0.0446408133412397,1.20582911400897,6.1
"EngH",0,0,0,-0.391641953469297,1.20582911400897,6.1
"EngH",0,0,1,0.665361519485621,1.20582911400897,6.1
"EngD",0,0,0,1.07536286661099,0.247173398618243,6.1
"EngG",0,0,0,-0.146641148479746,-0.232154459077121,6.1
